timestamp,real_q1,real_q2,real_q3,real_q4,real_q5,real_q6,gripper_cmd
1777277246.5166461,1.4966306686401367,-1.9812704525389613,-1.4668610095977783,-1.1178506177714844,1.6380949020385742,-0.052765671406881154,255
1777277246.5266376,1.4966461658477783,-1.981241842309469,-1.4669088125228882,-1.1176242691329499,1.6381239891052246,-0.05296785036195928,255
1777277246.5366595,1.4966734647750854,-1.9811550579466761,-1.466929316520691,-1.117380217914917,1.638108491897583,-0.053179566060201466,255
1777277246.5466747,1.4966785907745361,-1.9811259708800257,-1.466925859451294,-1.117094026213028,1.63810133934021,-0.05341083208192998,255
1777277246.5566802,1.4967215061187744,-1.9811259708800257,-1.4669549465179443,-1.116870180969574,1.6381239891052246,-0.05367404619325811,255
1777277246.5666935,1.4967265129089355,-1.9811855755248011,-1.4670166969299316,-1.1166809362224122,1.6381478309631348,-0.053977314625875294,255
1777277246.5767004,1.4967467784881592,-1.9813276729979457,-1.4670132398605347,-1.1164271396449585,1.6381157636642456,-0.054313007985250294,255
1777277246.586706,1.4967982769012451,-1.9814602337279261,-1.4669994115829468,-1.1161911350539704,1.6380959749221802,-0.05467254320253545,255
1777277246.596743,1.496837854385376,-1.9816276035704554,-1.4669876098632812,-1.1159994465163727,1.6380877494812012,-0.05506736436952764,255
1777277246.6067345,1.4968547821044922,-1.9818493328490199,-1.4669944047927856,-1.1158559185317536,1.638063907623291,-0.055457417164937794,255
1777277246.616759,1.4968976974487305,-1.9820324383177699,-1.4670147895812988,-1.1157207053950806,1.6380162239074707,-0.05582935014833623,255
1777277246.6267462,1.4968512058258057,-1.982180734673971,-1.4669944047927856,-1.1156681340983887,1.6379680633544922,-0.056164089833394826,255
1777277246.6367984,1.4968632459640503,-1.9822999439635218,-1.4670217037200928,-1.1156717103770752,1.637912631034851,-0.056479756032125294,255
1777277246.646781,1.4968702793121338,-1.9824229679503382,-1.4670370817184448,-1.1156955522349854,1.637892484664917,-0.05668956438173467,255
1777277246.6567907,1.4968034029006958,-1.9824215374388636,-1.4670934677124023,-1.1157387059978028,1.6378841400146484,-0.05689698854555303,255
1777277246.6667824,1.4967899322509766,-1.9824043713011683,-1.4671173095703125,-1.1157520574382325,1.6378722190856934,-0.057024780903951466,255
1777277246.6767855,1.4967072010040283,-1.982338090936178,-1.4672199487686157,-1.1158152383616944,1.6378364562988281,-0.057093445454732716,255
1777277246.6867979,1.4966425895690918,-1.9822303257384242,-1.4672572612762451,-1.1158991617015381,1.6378121376037598,-0.05706960359682256,255
1777277246.6968021,1.4965262413024902,-1.9821330509581507,-1.4673566818237305,-1.1159673196128388,1.6377567052841187,-0.057030502949849904,255
1777277246.7068212,1.4963802099227905,-1.9819756946959437,-1.4674867391586304,-1.1160786908916016,1.6377277374267578,-0.056946579610006154,255
1777277246.71684,1.4962724447250366,-1.9818440876402796,-1.4675790071487427,-1.1161421102336426,1.637676477432251,-0.05682975450624639,255
1777277246.726824,1.4961596727371216,-1.981755872766012,-1.4676405191421509,-1.1162105363658448,1.637643814086914,-0.05671054521669561,255
1777277246.7368784,1.4960399866104126,-1.9816256962218226,-1.4677088260650635,-1.116258220081665,1.6376116275787354,-0.056587044392721,255
1777277246.7468393,1.4959200620651245,-1.9815255604186,-1.4678115844726562,-1.116302565937378,1.6376116275787354,-0.05643159547914678,255
1777277246.7568521,1.4958324432373047,-1.981448312798971,-1.4678081274032593,-1.1163385671428223,1.637561559677124,-0.0562670866595667,255
1777277246.7668347,1.4957797527313232,-1.9813648662962855,-1.467777132987976,-1.1163850885680695,1.6375640630722046,-0.05610782304872686,255
1777277246.7768645,1.4957951307296753,-1.981241842309469,-1.467790961265564,-1.116417483692505,1.637556791305542,-0.05594379106630498,255
1777277246.7868485,1.495752215385437,-1.9811345539488734,-1.4677671194076538,-1.1164654356292267,1.6375406980514526,-0.055796448384420216,255
1777277246.796859,1.4957640171051025,-1.9810196361937464,-1.4676697254180908,-1.1165166956237336,1.6375603675842285,-0.05567676225771123,255
1777277246.8069062,1.4958122968673706,-1.980967184106344,-1.4676079750061035,-1.1165253084949036,1.6375806331634521,-0.05554801622499639,255
1777277246.8168921,1.4958981275558472,-1.9809195003905238,-1.4674936532974243,-1.116561011677124,1.6375961303710938,-0.05545264879335576,255
1777277246.8269303,1.4959081411361694,-1.9809261761107386,-1.4673670530319214,-1.1165695947459717,1.6376354694366455,-0.05538016954530889,255
1777277246.8369367,1.4959990978240967,-1.9809261761107386,-1.467281460762024,-1.116605357532837,1.637643814086914,-0.055313889180318654,255
1777277246.8469365,1.4960553646087646,-1.9809347591795863,-1.46717369556427,-1.116673783665039,1.6376283168792725,-0.05531198183168584,255
1777277246.8569448,1.496142864227295,-1.9809466801085414,-1.4671173095703125,-1.1167321664145966,1.637671709060669,-0.055292908345357716,255
1777277246.8669407,1.496209740638733,-1.9809824428954066,-1.4669787883758545,-1.1167801779559632,1.6377074718475342,-0.055327717457906544,255
1777277246.8770182,1.4962267875671387,-1.9809943638243617,-1.4669121503829956,-1.1168135863593598,1.6376729011535645,-0.055305306111471,255
1777277246.886987,1.496211051940918,-1.9810129604735316,-1.4668763875961304,-1.1169120234302063,1.6376919746398926,-0.055347744618551076,255
1777277246.8970435,1.4962197542190552,-1.9809824428954066,-1.4669139385223389,-1.1169849199107666,1.6376919746398926,-0.05541974702943975,255
1777277246.9070077,1.496171474456787,-1.980936189691061,-1.4669052362442017,-1.117084340458252,1.6377038955688477,-0.055515591298238576,255
1777277246.917029,1.4961271286010742,-1.9809314213194789,-1.4670132398605347,-1.1171993178180237,1.6377074718475342,-0.055611435567037404,255
1777277246.9270172,1.4960792064666748,-1.980891843835348,-1.4671002626419067,-1.1172674757293244,1.637683629989624,-0.05573875108827764,255
1777277246.9370635,1.4959955215454102,-1.9808746776976527,-1.4671962261199951,-1.1173441869071503,1.6376800537109375,-0.05581218401064092,255
1777277246.947047,1.4958958625793457,-1.9808150730528773,-1.4673669338226318,-1.1174231630614777,1.6376800537109375,-0.055907551442281544,255
1777277246.9570615,1.4957951307296753,-1.9807707271971644,-1.4674882888793945,-1.117474691276886,1.6376526355743408,-0.05593473116029912,255
1777277246.967083,1.4956563711166382,-1.9807468853392542,-1.4676543474197388,-1.1174985033324738,1.637643814086914,-0.055910889302388966,255
1777277246.9771125,1.495543360710144,-1.9807130299010218,-1.4677672386169434,-1.1174794000438233,1.637640118598938,-0.055880371724263966,255
1777277246.9870982,1.4953771829605103,-1.9807468853392542,-1.4678884744644165,-1.1174794000438233,1.6375936269760132,-0.05579978624452764,255
1777277246.9971075,1.4952694177627563,-1.9807945690550746,-1.4680578708648682,-1.1175032419017334,1.6376044750213623,-0.05571920076479131,255
1777277247.007132,1.4951733350753784,-1.980823656121725,-1.4681415557861328,-1.1174555581859131,1.6375961303710938,-0.05563193956484014,255
1777277247.0171592,1.4951671361923218,-1.9809018574156703,-1.4681637287139893,-1.117431716328003,1.6375806331634521,-0.05556375185121709,255
1777277247.0271885,1.495127558708191,-1.980985780755514,-1.4681791067123413,-1.1173920792392273,1.6375651359558105,-0.05553657213319951,255
1777277247.0372992,1.4951636791229248,-1.9810353718199671,-1.4680882692337036,-1.1172962945750733,1.6376080513000488,-0.05552417436708623,255
1777277247.0472555,1.4951995611190796,-1.9811564884581507,-1.4679685831069946,-1.1172086757472535,1.6376426219940186,-0.055596176777974904,255
1777277247.0572643,1.4952369928359985,-1.981260438958639,-1.4678438901901245,-1.1171491307071229,1.6376008987426758,-0.055743042622701466,255
1777277247.0672886,1.4953516721725464,-1.9813596210875453,-1.4676251411437988,-1.117112086420395,1.6376116275787354,-0.05587798753847295,255
1777277247.077278,1.4954919815063477,-1.9814311466612757,-1.4673911333084106,-1.11702914655719,1.6376163959503174,-0.05604249635805303,255
1777277247.0872817,1.4956119060516357,-1.9814964733519496,-1.467170238494873,-1.1170281630805512,1.6376235485076904,-0.05624992052187139,255
1777277247.0973024,1.4957780838012695,-1.9815713367857875,-1.466930866241455,-1.1169729691794892,1.637619972229004,-0.056411091481344044,255
1777277247.1073039,1.4958826303482056,-1.9816190205016078,-1.4666454792022705,-1.1169729989818116,1.6376163959503174,-0.05657846132387334,255
1777277247.304162,1.4959222078323364,-1.9815646610655726,-1.4664489030838013,-1.1168651443770905,1.6376283168792725,-0.05664521852602178,255
1777277247.3141549,1.4958444833755493,-1.981579919854635,-1.4664934873580933,-1.1168413919261475,1.637631893157959,-0.056623284016744435,255
1777277247.324129,1.495874285697937,-1.9815713367857875,-1.4664915800094604,-1.1168533128551026,1.6376080513000488,-0.05670482317079717,255
1777277247.334131,1.49586021900177,-1.9815288982787074,-1.4666848182678223,-1.1168737572482605,1.637650966644287,-0.05687266985048467,255
1777277247.344148,1.4958685636520386,-1.9814754925169886,-1.4668490886688232,-1.1169599455646058,1.637643814086914,-0.05708820024599248,255
1777277247.354159,1.495875597000122,-1.9814039669432582,-1.4670934677124023,-1.1170759958079834,1.6376246213912964,-0.05737954774965459,255
1777277247.364214,1.4958875179290771,-1.9813205204405726,-1.4674198627471924,-1.117238627081253,1.637690782546997,-0.05772143999208623,255
1777277247.374216,1.495904564857483,-1.9812332592406214,-1.467756986618042,-1.1173752409270783,1.6376599073410034,-0.05813771883119756,255
1777277247.3842063,1.4959543943405151,-1.9811293087401332,-1.4680253267288208,-1.1175752145102997,1.6377038955688477,-0.05862027803529912,255
1777277247.3942173,1.4960228204727173,-1.9811049900450648,-1.4682506322860718,-1.1178340178779145,1.6377438306808472,-0.05908710161317998,255
1777277247.404279,1.4961222410202026,-1.9810573063292445,-1.4684730768203735,-1.1181176465800782,1.6378192901611328,-0.05957490602602178,255
1777277247.4142613,1.496333122253418,-1.9810692272581996,-1.4686353206634521,-1.118519977932312,1.6378960609436035,-0.06011087099184209,255
1777277247.424343,1.4964936971664429,-1.9810658893980921,-1.4687823057174683,-1.1188504856875916,1.6379406452178955,-0.06043082872499639,255
1777277247.4343548,1.4967420101165771,-1.9811636410155238,-1.468919277191162,-1.119337723856308,1.6380364894866943,-0.060865227376119435,255
1777277247.4443657,1.4969456195831299,-1.9811855755248011,-1.4689364433288574,-1.1197926563075562,1.6381752490997314,-0.06111032167543584,255
1777277247.4543786,1.4971446990966797,-1.9812451801695765,-1.4689123630523682,-1.1202677351287385,1.63822340965271,-0.06130534807314092,255
1777277247.4643924,1.4972660541534424,-1.9812756977477015,-1.468881607055664,-1.1208102268031617,1.6382991075515747,-0.061370197926656544,255
1777277247.474403,1.4973978996276855,-1.981272359887594,-1.4689399003982544,-1.1214055579951783,1.6383514404296875,-0.06134635606874639,255
1777277247.4844127,1.4975401163101196,-1.981248518029684,-1.4689687490463257,-1.1221215289882203,1.638432264328003,-0.06122333208192998,255
1777277247.4944558,1.497572660446167,-1.9811974964537562,-1.4691228866577148,-1.1227655571750184,1.638472080230713,-0.06105548540224248,255
1777277247.504445,1.4975776672363281,-1.9811035595335902,-1.4692952632904053,-1.1235664647868653,1.6385869979858398,-0.060863796864644826,255
1777277247.5144553,1.4975500106811523,-1.981023450891012,-1.4695916175842285,-1.1243052941611786,1.6385810375213623,-0.06060916582216436,255
1777277247.5244696,1.497462511062622,-1.9809466801085414,-1.4698323011398315,-1.1250643891147156,1.6386555433273315,-0.060344998036519826,255
1777277247.5344622,1.4973666667938232,-1.980823656121725,-1.4700816869735718,-1.1257226032069703,1.6386840343475342,-0.06003410020937139,255
1777277247.5444717,1.4972660541534424,-1.9806410274901332,-1.470377802848816,-1.1262855988791962,1.6387196779251099,-0.05970317522157842,255
1777277247.5544913,1.497166633605957,-1.980485578576559,-1.4705778360366821,-1.1267606777003785,1.6387476921081543,-0.059438530598775685,255
1777277247.5644915,1.4971063137054443,-1.9803186855711878,-1.4707263708114624,-1.1271077555469056,1.6387834548950195,-0.05914336839784795,255
1777277247.5745325,1.4971098899841309,-1.9801818333067835,-1.4708101749420166,-1.1272684794715424,1.6388227939605713,-0.05893165269960576,255
1777277247.5845556,1.4971182346343994,-1.9800859890379847,-1.470846176147461,-1.1273091596416016,1.638824462890625,-0.05877048174013311,255
1777277247.5945277,1.4971613883972168,-1.980034967462057,-1.4708170890808105,-1.1272133153728028,1.6388745307922363,-0.058611694966451466,255
1777277247.6045616,1.4972217082977295,-1.9800383053221644,-1.4707468748092651,-1.1270457071116944,1.6388792991638184,-0.058558289204732716,255
1777277247.6145573,1.497281551361084,-1.9800502262511195,-1.4706957340240479,-1.1269066494754334,1.6388673782348633,-0.05854970613588506,255
1777277247.6246076,1.4973618984222412,-1.9801527462401332,-1.4706321954727173,-1.1267425876906891,1.6388983726501465,-0.058527771626607716,255
1777277247.634588,1.4974110126495361,-1.980241437951559,-1.4706441164016724,-1.1265165370753785,1.638901948928833,-0.058543030415670216,255
