recv_timestamp,chunk_id,step_in_chunk,total_steps,raw_q1,raw_q2,raw_q3,raw_q4,raw_q5,raw_q6,raw_gripper
1777277226.592573,2,4,16,1.1479055426421918,-2.1413192902735183,-0.6270110979354689,-1.4969183383805134,1.6916294270236232,-0.37642919307661504,0.0017366528953313828
1777277226.592573,2,5,16,1.1451154133334873,-2.1752966508805938,-0.6010579770522543,-1.5025189528632767,1.702884543929792,-0.37593475693868705,0.00048013905626535417
1777277226.592573,2,6,16,1.1443025606483777,-2.2025349971697823,-0.588893391658631,-1.4995187396770655,1.713411765934469,-0.3777621602722665,0.00010595596897602082
1777277226.592573,2,7,16,1.1444745733472812,-2.2226981569651207,-0.5894230947272296,-1.4958290311452203,1.721608196292766,-0.37838020544467643,0.0012394703029990196
1777277226.592573,2,8,16,1.1468344904643548,-2.2369519596654674,-0.6006553824637878,-1.4904458315057294,1.7268229341969101,-0.3733486548996484,-4.0880649447441106e-05
1777277226.592573,2,9,16,1.1514766680022779,-2.2513400946502475,-0.6099454931365891,-1.4849142883585622,1.7307312107444388,-0.3677060517970072,0.001762099013864994
1777277226.592573,2,10,16,1.1571118801330689,-2.2671061087253785,-0.6139940754717,-1.4791071703750345,1.7313634454964157,-0.3633951047747431,0.0024163979797661305
1777277226.592573,2,11,16,1.1630396418034596,-2.2817900205906256,-0.6166823438652528,-1.4744506407713498,1.7322862909603287,-0.3624838796590273,0.0019776461116075518
1777277226.592573,2,12,16,1.1649614071765213,-2.2964350396058553,-0.6188095118763893,-1.463948930361436,1.732725552830687,-0.361420128133055,0.001633616972744465
1777277226.592573,2,13,16,1.16356434123004,-2.312941861741682,-0.6230282980368885,-1.4479884275461454,1.7330882811631299,-0.3580367951674368,0.0018379904235899449
1777277226.592573,2,14,16,1.1621946700200807,-2.328315225349427,-0.6298630374875027,-1.426437714086297,1.736748832871473,-0.35589115502086277,0.0018883761219978333
1777277226.592573,2,15,16,1.1592402379083802,-2.337526718582216,-0.6311770657115944,-1.4134857475277816,1.7413943238026326,-0.3574119030597048,0.004618112957149745
1777277227.9346936,3,0,16,1.1622874422590057,-2.329117972782286,-0.6323200312744165,-1.433476580830234,1.7395123972986815,-0.3578779266045341,-0.000715947700381279
1777277227.9346936,3,1,16,1.1623732353560174,-2.3293398566623686,-0.6353858776870392,-1.4327007590027123,1.7404919453094465,-0.35842655550713776,0.0023924714772105217
1777277227.9346936,3,2,16,1.1601836577263946,-2.332261566775543,-0.6325927321371703,-1.4305791372653176,1.7412018514430885,-0.3597287843335779,-0.0010061049630045891
1777277227.9346936,3,3,16,1.158827405016121,-2.3380946235427342,-0.632524164455059,-1.427980309232104,1.742864945540631,-0.3589738004547295,0.003205078672349453
1777277227.9346936,3,4,16,1.1606222031672189,-2.347826679987567,-0.6322295361134618,-1.4185577813466446,1.7433740764355148,-0.36243306884665727,0.00019892071115970613
1777277227.9346936,3,5,16,1.163118372189413,-2.358891815330282,-0.6288145718275198,-1.4102934290303537,1.74326042751815,-0.36706345453758427,0.0011885780659317972
1777277227.9346936,3,6,16,1.165462443009792,-2.3699481238058064,-0.6293471107825278,-1.402197263639974,1.7421292753735176,-0.36538741217846193,0.00015503062614798547
1777277227.9346936,3,7,16,1.168196667371151,-2.3783688185192298,-0.6280270562998163,-1.3966771393396176,1.7433424064511525,-0.3646019084496146,-0.0008039066487550736
1777277227.9346936,3,8,16,1.173412329932311,-2.387430715987377,-0.6283034033022392,-1.385978542635475,1.7428828801254452,-0.36536213678956075,0.002008008634775877
1777277227.9346936,3,9,16,1.180828856098379,-2.397035747496244,-0.6260459364387598,-1.374283055229559,1.742576583424676,-0.36609519590743156,0.0033839762082695964
1777277227.9346936,3,10,16,1.1852571906510927,-2.4060831327069216,-0.6261704622366264,-1.3613824481064758,1.7410208801038758,-0.3682707003463671,0.0024614203276634218
1777277227.9346936,3,11,16,1.1906487044550758,-2.4161061513773916,-0.6240875543098068,-1.3492746642050548,1.7394095308054194,-0.366425888315533,0.003231210107892752
1777277227.9346936,3,12,16,1.1951141121242803,-2.4256441704032388,-0.6252441908381811,-1.3392837822510133,1.7383154669487184,-0.3651854275864651,0.0030232610900402072
1777277227.9346936,3,13,16,1.1986819238695297,-2.433574077642296,-0.6264764847646898,-1.3320822961958454,1.7364075197128819,-0.36184106388039194,0.004534385096400977
1777277227.9346936,3,14,16,1.2008796707080074,-2.439857629027821,-0.6291728050500118,-1.3219709834707756,1.7352784807066413,-0.3600112568354761,0.0033709849814772606
1777277227.9346936,3,15,16,1.2010231075799518,-2.4374771236787853,-0.6345739026390553,-1.3190584670280692,1.7322062213083285,-0.3623877989498214,0.006830405653595925
1777277229.2269104,4,0,16,1.201907846885537,-2.4353714000075,-0.6305597278259769,-1.3333293602486487,1.7354189021786786,-0.3594489601109443,-0.002219950369119644
1777277229.2269104,4,1,16,1.199328706260153,-2.435773082221005,-0.6308326818928744,-1.3339114676838337,1.7365971935643634,-0.36233166556094976,-0.0006916338447332382
1777277229.2269104,4,2,16,1.1987803522167673,-2.43617735956761,-0.6307760148055166,-1.3354138834215166,1.736332509435006,-0.36279354233622985,-0.0006449131025075913
1777277229.2269104,4,3,16,1.19791631894606,-2.436708183799347,-0.6305541573348158,-1.3312580321876506,1.735374634638518,-0.36859843237394807,0.0027919219046831133
1777277229.2269104,4,4,16,1.1977565764644729,-2.4417078101567014,-0.6349243089324126,-1.3340374810021915,1.7350428719109732,-0.3665214800998058,0.003137440863132477
1777277229.2269104,4,5,16,1.198363985029702,-2.447101691866385,-0.6318524869019988,-1.3312563066730214,1.7368332690508752,-0.3625066994500836,0.0018181758230924607
1777277229.2269104,4,6,16,1.198094532369757,-2.453450650849986,-0.6322724512947224,-1.3289456903333052,1.7365278392786772,-0.36000815077548065,0.0009494024295508862
1777277229.2269104,4,7,16,1.1977335123928863,-2.4639921156502336,-0.6303447068671557,-1.3262189712158134,1.736377074981863,-0.3510106222048335,-0.0004486740666031838
1777277229.2269104,4,8,16,1.1991147648507405,-2.4709961067162647,-0.6300157440436742,-1.3241142493716986,1.7353803509487835,-0.3544295738020732,0.00020190035033226014
1777277229.2269104,4,9,16,1.2011928606663496,-2.4764647009420484,-0.6283175544927766,-1.3225922947183621,1.7344978718464612,-0.3607769742044479,-0.00066028804063797
1777277229.2269104,4,10,16,1.2032723016127336,-2.4843555445986474,-0.6280034800729439,-1.3209957369325305,1.7339509211926643,-0.3564403875945953,0.002665704389333725
1777277229.2269104,4,11,16,1.2084122103455952,-2.492092575399316,-0.626877531886785,-1.3173728667173492,1.7350094951609867,-0.3610761998459635,0.0003981989790201187
1777277229.2269104,4,12,16,1.211789472833696,-2.5007716736619128,-0.6239356542229126,-1.3156660789969734,1.7350875729154196,-0.35690947550388463,-0.0007302499684095383
1777277229.2269104,4,13,16,1.214303030131766,-2.507731513318749,-0.6268790004708182,-1.311314128100548,1.7337872884248733,-0.3554118905015571,0.002144088755786419
1777277229.2269104,4,14,16,1.2148982340958143,-2.509418827884833,-0.6270249473392411,-1.311061289456948,1.7338095305610248,-0.3497939072301799,0.0036172223626971247
1777277229.2269104,4,15,16,1.2175368885559898,-2.5123451989936414,-0.627003880754486,-1.3113776168888145,1.733186127643866,-0.34627837014105856,0.0029742460256516937
1777277230.504381,5,0,16,1.2161526491373085,-2.507846404911773,-0.6316557604489786,-1.3176510046280505,1.734641979181815,-0.35499007349452383,0.001841417008638382
1777277230.504381,5,1,16,1.216028634641437,-2.509196352174807,-0.6277621390498058,-1.3201413789917795,1.7342291586328746,-0.3520454542676711,0.0004228107985854149
1777277230.504381,5,2,16,1.2170183556194683,-2.510797088320153,-0.6302911420369778,-1.3193593656117648,1.7341215782155075,-0.3557984489009358,0.00256365174767375
1777277230.504381,5,3,16,1.2157445167752339,-2.514140285609967,-0.6285063060281095,-1.3198808770332089,1.7350367838713878,-0.3539927518091216,0.002697467342913151
1777277230.504381,5,4,16,1.215189502694107,-2.516683072143997,-0.6286055114116071,-1.3184280952163292,1.73431877737391,-0.3530751167965087,0.002699284922808409
1777277230.504381,5,5,16,1.2161836855693442,-2.5182402885901802,-0.6293666430675382,-1.3176657222528285,1.7340579402400866,-0.35306652170748754,0.0017971991633176805
1777277230.504381,5,6,16,1.2170529681308822,-2.5195176062728915,-0.6284625017112513,-1.3178028499154153,1.7341548195079048,-0.35454422146148645,0.0021687601681351664
1777277230.504381,5,7,16,1.2178590623540473,-2.521641551983115,-0.6269262108898288,-1.3172732691755586,1.7334152481622214,-0.3557219671765951,0.0019685880085229873
1777277230.504381,5,8,16,1.2176831126870211,-2.5210452347870813,-0.6274527742270457,-1.3185390356568971,1.7339299328182634,-0.35386979833227683,0.0020503195110261442
1777277230.504381,5,9,16,1.2174708772971288,-2.520711179693383,-0.6281235626445083,-1.3189957387788878,1.7342868364743693,-0.35513815668079485,0.0032572223578691485
1777277230.504381,5,10,16,1.2171882686020394,-2.519806673368435,-0.628188180341978,-1.320396349153451,1.7341012866686407,-0.353127852766435,0.002266551925778389
1777277230.504381,5,11,16,1.2172943698929517,-2.5199389397903342,-0.6268622515231328,-1.3206820740758651,1.7334684559032711,-0.3532069567213245,0.0017768482277691366
1777277230.504381,5,12,16,1.2162779103397523,-2.5188575546567016,-0.6284725285953414,-1.3204015256973385,1.733831373876339,-0.3524745531610909,0.002389015095770359
1777277230.504381,5,13,16,1.215062765128617,-2.5209218805985927,-0.6278697001700451,-1.3201852781139622,1.7332909793698608,-0.35305486734949276,0.003138662515193224
1777277230.504381,5,14,16,1.2158665955951116,-2.51864885132105,-0.627912238466185,-1.3196383914773837,1.7331380748431369,-0.3540025851736798,0.0025243801033794882
1777277230.504381,5,15,16,1.2150451800043347,-2.51816863218477,-0.6281788117886614,-1.319566934871565,1.7339532857066469,-0.35129578768965775,0.005689918963909149
1777277231.7670968,6,0,16,1.2187946812864627,-2.5183148206309025,-0.6333048914086302,-1.3245250356740925,1.735368387023573,-0.35878982242110546,-0.002321973214387894
1777277231.7670968,6,1,16,1.2183229340811352,-2.5177115375512837,-0.633809071499545,-1.3254778242519625,1.7327143122947342,-0.35917033720963454,2.4462837606668473e-05
1777277231.7670968,6,2,16,1.2180110933977333,-2.516415575886035,-0.6286010673904793,-1.327379798127153,1.734284726309725,-0.3554236796335295,0.0001882833993136883
1777277231.7670968,6,3,16,1.217473336360212,-2.5186342098079346,-0.6290480739857489,-1.3255221293775872,1.736092028556763,-0.35691230534814855,0.0026315577244162562
1777277231.7670968,6,4,16,1.2186239152941316,-2.518496394581709,-0.6287111605521556,-1.323636598641804,1.7340906968589105,-0.3561091015630967,-0.00076344314879179
1777277231.7670968,6,5,16,1.2161447080429337,-2.5197711854242963,-0.6310733020086361,-1.3231576160809253,1.733703775801031,-0.3546076560546835,0.00422596264564991
1777277231.7670968,6,6,16,1.2173243221167598,-2.520245377705415,-0.6293695926074061,-1.329299077899065,1.7342239871267138,-0.35504760806898594,0.004381976552724838
1777277231.7670968,6,7,16,1.2163405393989808,-2.518642643990511,-0.6313392170003389,-1.32746044056085,1.732907583183049,-0.3591600668066517,0.0002716834997534752
1777277231.7670968,6,8,16,1.2179478066351577,-2.5182511032839905,-0.6313879841184136,-1.3313494967827921,1.732837307785756,-0.3589370315305268,-0.0021278199259042742
1777277231.7670968,6,9,16,1.2169795421333962,-2.518071851294379,-0.629992373519225,-1.3334949712224131,1.7340874729682867,-0.35860670332111266,0.00274651220369339
1777277231.7670968,6,10,16,1.2168310200109596,-2.518887201138734,-0.6290935494499557,-1.3345855979688934,1.732681937930908,-0.3586865356733768,-0.00011322628855705262
1777277231.7670968,6,11,16,1.2182570882892796,-2.518025941341044,-0.6288785284911343,-1.3370546064014792,1.7318585996120441,-0.3577537499953707,0.004243244552850724
1777277231.7670968,6,12,16,1.2167096957766386,-2.517357865300136,-0.627837656897255,-1.3353331518067555,1.7324001319622717,-0.3538468449968376,0.0008990167311429978
1777277231.7670968,6,13,16,1.2161831919063353,-2.516925400027552,-0.629100436602664,-1.3369454422259706,1.7321166463195292,-0.3578057575679223,0.002148319843411446
1777277231.7670968,6,14,16,1.2157759781701558,-2.5175463709880392,-0.6261695986394564,-1.3342268939277524,1.7331082500557358,-0.35660870932238486,-0.0013444131946563722
1777277231.7670968,6,15,16,1.2149989847030325,-2.517513965970773,-0.6269375668072672,-1.3364141867219148,1.732721572821517,-0.3525703285977234,0.002420509881824255
1777277233.0301366,7,0,16,1.2201598957551945,-2.517904102269098,-0.6328053998093524,-1.3416347563104685,1.7332333332278818,-0.35935476102378483,-0.0024471180596351626
1777277233.0301366,7,1,16,1.2191490791896382,-2.517399092782412,-0.6331670259673698,-1.339772418521318,1.7335630099085522,-0.3546742251736117,-0.00023527230906486514
1777277233.0301366,7,2,16,1.2165034366110443,-2.518497295061465,-0.6315967045090356,-1.3378426334103402,1.7336723783660972,-0.35968326823976227,-7.627876281738282e-05
1777277233.0301366,7,3,16,1.2176483069411859,-2.5186788860855156,-0.6291808837740929,-1.33676337476024,1.733387240140766,-0.3594838330385769,-0.0018340275034904481
1777277233.0301366,7,4,16,1.2178046701918006,-2.5181296568966585,-0.6308069101440388,-1.337899727644393,1.7320642529582646,-0.35645544811363683,0.0011502599061727523
1777277233.0301366,7,5,16,1.2182157552799675,-2.517558283710228,-0.6311153634318816,-1.338769184015761,1.7328635069177631,-0.3595285566373818,0.003457930852532387
1777277233.0301366,7,6,16,1.2174504742930097,-2.5185404562225027,-0.6289572538743862,-1.3388573375131383,1.732121768250652,-0.35708711431695317,-0.0008888859579563142
1777277233.0301366,7,7,16,1.2174447328811637,-2.5183215772333782,-0.631743461630718,-1.3388307442876772,1.732976261815039,-0.35850909167178957,-0.0028012183789014817
1777277233.0301366,7,8,16,1.2170099275600563,-2.5160200014917313,-0.6305967000639477,-1.3403127076019616,1.7331392985694376,-0.3561584805039827,0.00048553220316767696
1777277233.0301366,7,9,16,1.2184851751318453,-2.5170264863035783,-0.6314796229129935,-1.3379027726702089,1.7327525129691472,-0.35958588151076853,-0.0007694024271368981
1777277233.0301366,7,10,16,1.216092285906742,-2.51650088648453,-0.6290347849831839,-1.340554837904775,1.7327401863285272,-0.36177143783347465,0.001166677718013525
1777277233.0301366,7,11,16,1.2161060652951723,-2.516692840967738,-0.6289849544077057,-1.338927880611212,1.7322349024291777,-0.3593280288401344,0.0016266446170806886
1777277233.0301366,7,12,16,1.214581835278321,-2.517541295832367,-0.6288971432106742,-1.3376797245291767,1.7322129582997223,-0.3574422808768436,-0.00023145837092399598
1777277233.0301366,7,13,16,1.2149825858251653,-2.5170808816592216,-0.628604236657254,-1.337525189469008,1.7320658242662996,-0.3627643891346287,-0.0017907035499215127
1777277233.0301366,7,14,16,1.215711449856986,-2.5169882422368355,-0.6278620953120997,-1.339776174053158,1.7321039420319093,-0.35791013051059606,0.009168021973639726
1777277233.0301366,7,15,16,1.2161688599367326,-2.5162551512824654,-0.6306578741850631,-1.344630503458816,1.7297891885640941,-0.35750951195452596,0.9938091244023443
1777277234.3178358,8,0,16,1.2167614713642716,-2.514932970859789,-0.6312754597543602,-1.347036151191522,1.731632891927858,-0.3593730295822102,1.0013839035140277
1777277234.3178358,8,1,16,1.2173995226647243,-2.5157264498784753,-0.6333998425199161,-1.3483979374869295,1.7321917899410253,-0.3588152957124231,0.9982068334499002
1777277234.3178358,8,2,16,1.2153365841763883,-2.5167415737518275,-0.6322405726684476,-1.3481309394732843,1.7329925881170412,-0.3639095612714105,1.0003180269892216
1777277234.3178358,8,3,16,1.216947689956485,-2.51669523696739,-0.6321388858843418,-1.3482516747468942,1.7319729446598635,-0.3628287652468709,0.9999516505565644
1777277234.3178358,8,4,16,1.2165825689711531,-2.515658720319204,-0.6314751871829025,-1.347025798103747,1.731952273831747,-0.36245961345738664,1.001691759833336
1777277234.3178358,8,5,16,1.214743447120605,-2.516846335177511,-0.6326851485039378,-1.348171438316639,1.7321568689745215,-0.3633304853585455,1.0011280121018886
1777277234.3178358,8,6,16,1.215886972319971,-2.515572176044955,-0.6325217305496005,-1.3475914116490948,1.7309886827249932,-0.3573904776078255,1.0011747328441143
1777277234.3178358,8,7,16,1.2150804515919256,-2.5164591993679637,-0.631675471660561,-1.3474355570777388,1.731957177396477,-0.36208805795656596,0.999177957449019
1777277234.3178358,8,8,16,1.2147941027771196,-2.516244059419293,-0.6299780417220945,-1.3474569737593123,1.7325963475770225,-0.357996140024866,1.0008953618752956
1777277234.3178358,8,9,16,1.2149251710075446,-2.5168105496579165,-0.6322119099593819,-1.34785840966274,1.7319903915973565,-0.3605087467688002,1.0000332926698923
1777277234.3178358,8,10,16,1.2132030755344496,-2.515206296424289,-0.6327066708561515,-1.3459820647548353,1.7316048792984051,-0.3618616720525176,0.9984944878156186
1777277234.3178358,8,11,16,1.2131376890555416,-2.513924693357313,-0.6317702712919584,-1.3459687173916746,1.7321043114298997,-0.3615086906847511,0.9983408576198817
1777277234.3178358,8,12,16,1.212956686946091,-2.5127929080071523,-0.6333529491125048,-1.3468677105134592,1.7306711972273536,-0.36509175021050466,0.9988920908668042
1777277234.3178358,8,13,16,1.2140370238070846,-2.5109689733419285,-0.6316609377427133,-1.347276505229276,1.7310715556780847,-0.3602132359538954,0.9982090979756714
1777277234.3178358,8,14,16,1.2142365624747804,-2.510156047898233,-0.6319859505815533,-1.3465434152640405,1.7313162191757538,-0.3590810150747038,0.9995133456342817
1777277234.3178358,8,15,16,1.216400352963198,-2.508213129795006,-0.6307699123610695,-1.3470491433016707,1.7303988461984456,-0.3590153136315083,0.9973218210228683
1777277235.5691872,9,0,16,1.2157440577734866,-2.5108169809770438,-0.6391520008735445,-1.3540366268664954,1.731333888895768,-0.3662014384755844,1.0033924186874628
1777277235.5691872,9,1,16,1.2159228289343342,-2.5086097178357027,-0.639146126537411,-1.3556905326385311,1.7288690484190847,-0.3586328798745706,1.0014703130500318
1777277235.5691872,9,2,16,1.2155048541519522,-2.509698615196731,-0.6354346095583796,-1.354786007719847,1.7312579784627626,-0.3607525890746063,1.0016924749467373
1777277235.5691872,9,3,16,1.2153372377341194,-2.509686202948284,-0.6356923713766558,-1.3581929348542339,1.7309831621057308,-0.36298541838692866,1.0007691443599462
1777277235.5691872,9,4,16,1.2146641146093053,-2.5093746845367733,-0.6355129002796085,-1.3520003166023828,1.7290948833118507,-0.3609040957285382,1.003457970749259
1777277235.5691872,9,5,16,1.2157585917474736,-2.5067194877637107,-0.6346715029101279,-1.3394283185152915,1.7296235200995835,-0.3653364665931603,1.0043149149752857
1777277235.5691872,9,6,16,1.2145476459690028,-2.502880449319283,-0.6380202796329094,-1.328835942461702,1.7293239420952402,-0.36575511298425356,1.005527866489649
1777277235.5691872,9,7,16,1.2171912544473997,-2.499173779736219,-0.6354442313158399,-1.3183580593787994,1.7318750961477813,-0.362975512182633,1.0015695946272611
1777277235.5691872,9,8,16,1.2186530179033674,-2.4913913853260254,-0.6370166796889812,-1.314281378816153,1.7322551630516458,-0.35723421123572374,1.000259030133605
1777277235.5691872,9,9,16,1.2231640944027977,-2.4818492516483546,-0.6351744169803242,-1.3194192001252933,1.7324678585582562,-0.35741427106674284,0.999276643098414
1777277235.5691872,9,10,16,1.2297314165447546,-2.472286869103203,-0.6318721285383241,-1.3386502636688378,1.7311369064695081,-0.35583787346847573,1.0001082603914737
1777277235.5691872,9,11,16,1.2412179803562844,-2.4581731694437887,-0.6221843354374439,-1.3806732693205344,1.7295269930214976,-0.34795530275924047,0.9981751896818877
1777277235.5691872,9,12,16,1.2553263024731285,-2.448158755688336,-0.6007823058329067,-1.4447398766108517,1.726502441786112,-0.3313307981181308,0.9973084126465918
1777277235.5691872,9,13,16,1.2686879129693283,-2.444547218221294,-0.5600441898730248,-1.5242813304740006,1.7251151935232794,-0.31244687766052326,0.9997140541289449
1777277235.5691872,9,14,16,1.2831034170239624,-2.441917084970543,-0.5169632266124115,-1.5972123377928942,1.7257235877395514,-0.29855451873207417,0.9987239796246887
1777277235.5691872,9,15,16,1.293919941669041,-2.438899184200214,-0.4801042487746834,-1.6490176665054417,1.7269909560359147,-0.29131541426362495,0.9993826586601735
1777277237.0092413,10,0,16,1.2966330762065366,-2.442816412292568,-0.47520648779343605,-1.6691042862446102,1.7279654643095208,-0.2894823534512163,1.0027031685540677
1777277237.0092413,10,1,16,1.297874074175012,-2.4414244136293615,-0.4716713021800702,-1.6690207510363875,1.7267819713524095,-0.2913327013020979,0.9991327265263796
1777277237.0092413,10,2,16,1.2983282362560573,-2.441570628891675,-0.4750080770264409,-1.6689342215527787,1.7263690966204335,-0.2871057384971335,1.004121834356904
1777277237.0092413,10,3,16,1.2982829611226439,-2.440899172348439,-0.47365313101272893,-1.6670698537464177,1.7272575900397176,-0.2846178244242007,0.9968479392088652
1777277237.0092413,10,4,16,1.3010448426850663,-2.4420035380686054,-0.47146494080296314,-1.6665577311545734,1.7285858871597168,-0.28154602701573017,1.0009091874010563
1777277237.0092413,10,5,16,1.305809755204221,-2.4408684234358486,-0.47179729656197017,-1.6625460111426713,1.7287156555302001,-0.28794368683695726,0.9977101275998355
1777277237.0092413,10,6,16,1.3198910106652204,-2.4375201041728105,-0.46929209476430495,-1.6602803596841733,1.7272852775709564,-0.2889598740143634,0.9982812648364306
1777277237.0092413,10,7,16,1.3417139530511724,-2.429097463109562,-0.46897599471132284,-1.6644081459301006,1.7264383696315662,-0.2780086380053687,0.9982728026611806
1777277237.0092413,10,8,16,1.3638042811888051,-2.4142223309106017,-0.4696111319853539,-1.673107480184227,1.724478894328786,-0.2672768681253628,0.9998592817422152
1777277237.0092413,10,9,16,1.3820003244995962,-2.395755397914758,-0.46724245786196617,-1.6866743897063114,1.7226458551397943,-0.253415247566125,0.9970522232705356
1777277237.0092413,10,10,16,1.3920844090334756,-2.3712347023254816,-0.4754799989094496,-1.6994198273888472,1.72128529202204,-0.24269476784542654,0.9947008112211227
1777277237.0092413,10,11,16,1.3992258395519557,-2.3409718649937483,-0.5093965926750179,-1.6961645679153192,1.719876641460109,-0.23306331503960165,0.9961621454569102
1777277237.0092413,10,12,16,1.407297313173337,-2.3122758051248833,-0.5540953278504931,-1.6794367693447922,1.719237566099876,-0.2238901698619209,0.9952673002206087
1777277237.0092413,10,13,16,1.4154939495729593,-2.2882579165738064,-0.5923430291347013,-1.6673047267377026,1.7172282288585001,-0.22073985121646056,0.9953862474163772
1777277237.0092413,10,14,16,1.4261837366525478,-2.265734483223669,-0.6310064916228479,-1.6569005840299806,1.7162848073867827,-0.2212280959767038,0.9952701606742144
1777277237.0092413,10,15,16,1.4363421314597469,-2.2478698601325315,-0.6614026868970418,-1.6526990574088725,1.7171111935014045,-0.2144649991926033,0.9954606192101241
1777277238.3246737,11,0,16,1.428046890322877,-2.266338673231685,-0.6366293005526916,-1.6681833592672641,1.7184907231536874,-0.22094179332387165,1.002974554089904
1777277238.3246737,11,1,16,1.4304712424848955,-2.2655365892979815,-0.6359039213218496,-1.6639633594895382,1.7181620217676594,-0.22800265895473837,1.002443105647087
1777277238.3246737,11,2,16,1.435741071165813,-2.265060109202156,-0.6363140107529692,-1.6643980876752222,1.7176390200156386,-0.22047321529274455,0.9988416157792211
1777277238.3246737,11,3,16,1.441663813201847,-2.264642907409781,-0.6348510984923881,-1.665647106514572,1.7182976960890333,-0.22063280715753542,0.9978298495017887
1777277238.3246737,11,4,16,1.44734190547711,-2.2647156052830795,-0.6322291189436533,-1.6679626456460244,1.7187971553120458,-0.21901219583862563,0.9966735111317039
1777277238.3246737,11,5,16,1.4544490843729208,-2.261583006459011,-0.6318709870028186,-1.6739417568377335,1.7181068634373244,-0.2199038270649627,0.998590193825841
1777277238.3246737,11,6,16,1.4624338790794629,-2.252079014408618,-0.6368098351071423,-1.6781406444364677,1.715648633290996,-0.21685737788513082,0.9967412681264878
1777277238.3246737,11,7,16,1.4646561663525732,-2.2382829112356073,-0.6565931812619005,-1.671028225386422,1.7118139914889732,-0.213882821526179,0.9959118557664156
1777277238.3246737,11,8,16,1.467067231247177,-2.210659119388035,-0.7064805251090347,-1.6461607683067747,1.7102320500331387,-0.2085041167923819,0.9981478961870671
1777277238.3246737,11,9,16,1.4680826409422103,-2.174769111539489,-0.7810870754063552,-1.5959644312354746,1.7104464387596146,-0.20930739341717108,0.9962186990084052
